400.0000	0
401.10245	0
402.10294	0
403.10343	0
404.10392	0
405.10441	0
406.1049	0
407.10539	0
408.10588	0
409.10637	0
410.10686	0
411.10735	0
412.10784	0.0007608955
413.10833	0.0018416176
414.10882	0.0036598118
415.10931	0.0046223851
416.1098	0.0072248983
417.11029	0.0098274114
418.11078	0.012429925
419.11127	0.015032438
420.11176	0.015781106
421.11225	0.021877404
422.11275	0.025264236
423.11324	0.030255357
424.11373	0.038027246
425.11422	0.046155643
426.11471	0.056066583
427.1152	0.064551489
428.11569	0.075817163
429.11618	0.088829728
430.11667	0.10244836
431.11716	0.11676218
432.11765	0.13342896
433.11814	0.15164655
434.11863	0.17178929
435.11912	0.1926094
436.11961	0.22255612
437.1201	0.24886646
438.12059	0.2751055
439.12108	0.30530178
440.12157	0.34376906
441.12206	0.38020425
442.12255	0.41756636
443.12304	0.45826182
444.12353	0.50120328
445.12402	0.53610548
446.12451	0.56473313
447.1250	0.58608799
448.12549	0.59432334
449.12598	0.59517896
450.12647	0.58812009
451.12696	0.56027677
452.12745	0.53571332
453.12794	0.50141719
454.12843	0.46498201
455.12892	0.42772685
456.12941	0.38968738
457.1299	0.35619339
458.13039	0.32626449
459.13088	0.30323403
460.13137	0.28672768
461.13186	0.26733361
462.13235	0.25271676
463.13284	0.23970419
464.13333	0.22426736
465.13382	0.21161131
466.13431	0.20344726
467.1348	0.19250244
468.13529	0.1802029
469.13578	0.16979284
470.13627	0.15831326
471.13676	0.14779626
472.13725	0.13998872
473.13775	0.13378547
474.13824	0.12858044
475.13873	0.12337542
476.13922	0.12030944
477.13971	0.12002424
478.1402	0.12487275
479.14069	0.12487275
480.14118	0.12487275
481.14167	0.12547882
482.14216	0.12808133
483.14265	0.13068384
484.14314	0.13442718
485.14363	0.14095129
486.14412	0.14875883
487.14461	0.15656637
488.1451	0.16437391
489.14559	0.17218145
490.14608	0.1844097
491.14657	0.19264505
492.14706	0.19817093
493.14755	0.20890184
494.14804	0.22241352
495.14853	0.23735123
496.14902	0.2503638
497.14951	0.26234249
498.1500	0.2751768
499.15049	0.29079188
500.15098	0.30483832
501.15147	0.31610399
502.15196	0.32651405
503.15245	0.3411309
504.15294	0.35218267
505.15343	0.3699368
506.15392	0.38512407
507.15441	0.39514196
508.1549	0.40351991
509.15539	0.4154273
510.15588	0.42918854
511.15637	0.44070377
512.15686	0.45307462
513.15735	0.46478593
514.15784	0.47403733
515.15833	0.48184486
516.15882	0.4896524
517.15931	0.50398405
518.1598	0.51489322
519.16029	0.52024085
520.16078	0.52573108
521.16127	0.53307516
522.16176	0.53763847
523.16225	0.54106095
524.16275	0.5472642
525.16324	0.55389526
526.16373	0.55977766
527.16422	0.56628394
528.16471	0.56851212
529.1652	0.5760701
530.16569	0.57820915
531.16618	0.58270116
532.16667	0.58548193
533.16716	0.58808444
534.16765	0.59033045
535.16814	0.59086521
536.16863	0.59418074
537.16912	0.59938577
538.16961	0.60245174
539.1701	0.60307563
540.17059	0.60437689
541.17108	0.60808458
542.17157	0.60794197
543.17206	0.60730026
544.17255	0.61371741
545.17304	0.61457304
546.17353	0.60979582
547.17402	0.61264789
548.17451	0.61699729
549.1750	0.61760336
550.17549	0.61942155
551.17598	0.61845898
552.17647	0.61813812
553.17696	0.62205972
554.17745	0.62726474
555.17794	0.62911859
556.17843	0.6254109
557.17892	0.62833427
558.17941	0.6335393
559.1799	0.63635571
560.18039	0.63924343
561.18088	0.64673012
562.18137	0.65093692
563.18186	0.65161428
564.18235	0.65507242
565.18284	0.65820969
566.18333	0.66184608
567.18382	0.66687285
568.18431	0.66947537
569.1848	0.67557167
570.18529	0.67952891
571.18578	0.68633823
572.18627	0.69642742
573.18676	0.701882
574.18725	0.70491233
575.18775	0.71311203
576.18824	0.72295167
577.18873	0.7307592
578.18922	0.73763982
579.18971	0.7450552
580.1902	0.75418182
581.19069	0.76198936
582.19118	0.7697969
583.19167	0.78124083
584.19216	0.7902605
585.19265	0.79806804
586.19314	0.80587558
587.19363	0.81610738
588.19412	0.82391491
589.19461	0.83172245
590.1951	0.84081342
591.19559	0.85382599
592.19608	0.86284566
593.19657	0.86897761
594.19706	0.87735556
595.19755	0.88386184
596.19804	0.89464623
597.19853	0.90010081
598.19902	0.90890658
599.19951	0.92156263
600.2000	0.92487816
601.20049	0.92505642
602.20098	0.92872846
603.20147	0.93913851
604.20196	0.94740951
605.20245	0.95179457
606.20294	0.96067163
607.20343	0.96858613
608.20392	0.97093908
609.20441	0.97093908
610.2049	0.97628671
611.20539	0.97821186
612.20588	0.98035091
613.20637	0.98527073
614.20686	0.98548464
615.20735	0.98523508
616.20784	0.983916
617.20833	0.98972709
618.20882	0.99439735
619.20931	0.99275741
620.2098	0.99275741
621.21029	0.99143833
622.21078	0.98733848
623.21127	0.98213345
624.21176	0.98248996
625.21225	0.98306038
626.21275	0.98306038
627.21324	0.97828316
628.21373	0.97079648
629.21422	0.96755225
630.21471	0.95974471
631.2152	0.95261454
632.21569	0.94655389
633.21618	0.94184798
634.21667	0.93821159
635.21716	0.93179443
636.21765	0.92658941
637.21814	0.92487816
638.21863	0.91910272
639.21912	0.90498498
640.21961	0.89621487
641.2201	0.88106325
642.22059	0.86912021
643.22108	0.86833589
644.22157	0.86084921
645.22206	0.84748014
646.22255	0.84059952
647.22304	0.83097379
648.22353	0.81792557
649.22402	0.80824636
650.22451	0.79913756
651.2250	0.78730148
652.22549	0.77628536
653.22598	0.7615259
654.22647	0.75532265
655.22696	0.74473434
656.22745	0.72737237
657.22794	0.71742578
658.22843	0.70769309
659.22892	0.69207802
660.22941	0.67746116
661.2299	0.66797803
662.23039	0.66141827
663.23088	0.64977826
664.23137	0.63546444
665.23186	0.62209537
666.23235	0.6132183
667.23284	0.59867275
668.23333	0.58790619
669.23382	0.5821664
670.23431	0.56879732
671.2348	0.55478653
672.23529	0.54555296
673.23578	0.53343167
674.23627	0.52516067
