457.34536	0.5
469.97423	0.99675325
481.70103	0.5
510.56701	0.5
525.45103	0.99675325
539.88402	0.5
619.26546	0.5
629.63918	0.99675325
638.65979	0.49675325


blue:= 481.70103-457.34536=24.4
green:= 539.88402-510.56701=29.3
red:= 638.65979-619.26546=19.4
